Date	sma	willr	rsi	ema	macd	macd_signal	macd_hist	return_1	return_10	return_20
2017-04-03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2017-04-04	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.007446119324582501	NaN	NaN
2017-04-11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.010756396632174092	NaN	NaN
2017-04-12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0012002976988243486	NaN	NaN
2017-04-20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.012510732565086391	-0.010970710902532654	NaN
2017-04-21	NaN	-59.07401912996793	NaN	NaN	NaN	NaN	NaN	-0.0011934721007551552	-0.009675618503517058	NaN
2017-04-24	NaN	-33.703782195283914	49.710436936817516	NaN	NaN	NaN	NaN	0.009629542953859982	0.002092947254237476	NaN
2017-05-01	NaN	-8.683405744913202	62.16625967338828	NaN	NaN	NaN	NaN	0.02039685387443657	0.03349079841131286	NaN
2017-05-03	NaN	-13.481660491916237	62.57982030870141	NaN	NaN	NaN	NaN	-0.0030506200596552846	0.045351188619381144	0.0158181475343675
2017-05-22	36.860999806722006	-21.486192509875696	62.3928331314121	36.98587784643812	0.7438136141845604	0.7702418733910851	-0.026428259206524696	0.0060761005449141425	0.006404882174440907	0.07205518064254113
2017-05-23	36.94958318074544	-26.29143733900142	61.70168337746856	37.080337389438206	0.7225176771796171	0.7606970341487915	-0.038179356969174405	-0.0012338621639615965	-0.0012338621639615965	0.06413896319626078
2017-06-13	38.08991622924805	-69.71045685739206	37.74742771800235	37.64129412391198	0.031278534185020135	0.3466867398018986	-0.3154082056168785	0.00804564835426591	-0.04607276576701014	-0.058509960108604986
2017-06-16	38.01174964904785	-99.49196422046184	30.30270964951775	37.33652421748315	-0.3309949987883485	0.0667967759338436	-0.39779177472219207	-0.013999508681562967	-0.08478605940513195	-0.06732653379895948
2017-06-20	37.92324956258138	-79.60814363194645	40.06098523650942	37.221229686429446	-0.37861189570777043	-0.08817665791182797	-0.2904352377959425	-0.009088436957342738	-0.0611201206081583	-0.05831554429502739
2017-06-22	37.79199956258138	-75.1087936254133	41.904246404708516	37.1232405527263	-0.38767403091224395	-0.1953214169641436	-0.19235261394810035	-0.00164523371775116	-0.060390994764913386	-0.050280368065803605
2017-07-12	36.7989995320638	-42.333221435546875	48.47307681021888	36.562187867578906	-0.2793757642501049	-0.3507647441769218	0.07138897992681692	0.0014430475890105932	0.013984622732719387	-0.005798423261893837
2017-07-13	36.757416280110675	-11.594210020664457	54.609026595717495	36.586724203097376	-0.20256526841367162	-0.3211248490242718	0.11855958061060018	0.0139289056043852	0.013303177789531606	0.01798016357471921
2017-07-20	36.57124977111816	-15.00545423917861	60.200000101714956	36.8500250597338	0.16043551770160036	-0.06247990793073835	0.2229154256323387	-0.0045027672846802425	0.05331745840501867	0.030643733257905925
2017-07-21	36.5319164276123	-15.755637001166079	59.901584121140004	36.89631383446809	0.19228330828423879	-0.011527264687742927	0.2038105729719817	-0.00046555851493024214	0.04223895065922467	0.03186156172543031
2017-07-26	36.67608324686686	-4.260979274052309	68.07178724333869	37.132429500994114	0.3627243237244002	0.1480478271023492	0.21467649662205102	0.004713900712379759	0.05297105070484731	0.06769645359742982
