Date	pe_ratio	market_cap	ps_ratio	usd_can	usd_gbp	usd_japan	usd_china	usd_euro	csi	usd_exports	industrial_production	gold	oil	cpi
2018-02-09	16.075	793626.3733	3.4065	1.2609	0.7231	108.8487	6.3034	0.8179	NaN	NaN	NaN	-0.0010642341315090231	NaN	NaN
2018-02-21	17.5817	868011.4039	3.7258	1.2671	0.7185	107.5455	6.3444	0.8121	NaN	NaN	NaN	-0.00701544891409811	NaN	NaN
2018-03-02	18.11	894091.8307	3.8378	1.288	0.7255	105.4012	6.3451	0.8121	NaN	NaN	NaN	0.011087322220523	NaN	NaN
2018-03-06	18.1572	896425.8767	3.8478	1.2886	0.7184	106.2283	6.3281	0.8055	NaN	NaN	NaN	0.008330808845804283	NaN	NaN
2018-03-13	18.4964	913170.1196	3.9197	1.2837	0.7162	106.8913	6.3229	0.8066	NaN	NaN	NaN	0.00272892662219526	NaN	NaN
2018-03-14	18.3392	905406.8797	3.8863	1.293	0.7165	106.5325	6.3133	0.8089	NaN	NaN	NaN	0.000604777744178886	NaN	NaN
2018-03-19	18.0164	889474.4789	3.818	1.3084	0.7116	106.1418	6.3323	0.8111	NaN	NaN	NaN	0.0017555911762461296	NaN	NaN
2018-03-26	17.7564	876637.226	3.7628	1.2889	0.703	105.1245	6.2786	0.8039	NaN	NaN	NaN	0.004307143918015788	NaN	NaN
2018-03-30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8117	NaN	NaN	NaN	0.0	NaN	NaN
2018-04-02	16.0888	823946.2438	3.4768	NaN	NaN	NaN	NaN	0.8138	NaN	NaN	NaN	0.0	NaN	NaN
2018-04-04	16.5647	848316.624	3.5796	1.2835	0.7134	106.248	6.3057	0.8135	NaN	NaN	NaN	0.0028496437945255693	NaN	NaN
2018-04-11	16.6448	852419.5481	3.5969	1.2617	0.7054	106.7991	6.2835	0.8075	NaN	NaN	NaN	0.008812546676624233	NaN	NaN
2018-04-12	16.8089	860823.1275	3.6324	1.2592	0.7039	107.1492	6.2852	0.8117	NaN	NaN	NaN	-0.006958839206396061	NaN	NaN
2018-04-17	17.2046	881090.5837	3.7179	1.2552	0.6982	107.1053	6.283	0.81	NaN	NaN	NaN	-0.00540981176819344	NaN	NaN
2018-04-19	16.6795	854199.1296	3.6044	1.2604	0.7024	107.3171	6.2766	0.8106	NaN	NaN	NaN	-0.002145763965963776	NaN	NaN
2018-04-23	15.9498	812177.4031	3.4467	1.2787	0.7161	108.1713	6.3089	0.8186	NaN	NaN	NaN	-0.009350688210652325	NaN	NaN
2018-04-27	15.668	797825.2002	3.3858	1.2882	0.7266	109.3206	6.3394	0.8259	NaN	NaN	NaN	0.0006057393806313538	NaN	NaN
2018-05-03	17.0743	869438.7608	3.6897	1.2845	0.7353	109.2645	6.3488	0.8354	NaN	NaN	NaN	0.008357613862904456	NaN	NaN
2018-05-07	17.8726	910086.9521	3.8622	1.2887	0.7395	109.3514	6.3668	0.8384	NaN	NaN	NaN	0.0	NaN	NaN
2018-05-16	18.1641	924930.6688	3.9252	1.2866	0.7418	110.1748	6.3762	0.8483	NaN	NaN	NaN	-0.0028571428571428914	NaN	NaN
2018-05-24	18.1612	924783.2147	3.9246	1.2885	0.7459	109.5327	6.3837	0.8526	NaN	NaN	NaN	0.012335143522110181	NaN	NaN
2018-06-01	18.3629	935055.8531	3.9682	1.2976	0.7514	109.4695	6.4173	0.8562	NaN	NaN	NaN	-0.00827332618354537	NaN	251.118
2018-06-04	18.5164	942870.9225	4.0014	1.2906	0.747	109.4317	6.4042	0.855	NaN	NaN	NaN	0.0006951954271590122	NaN	NaN
2018-06-07	18.6737	950882.5975	4.0354	1.2938	0.7445	110.0541	6.3924	0.8464	NaN	NaN	NaN	-0.002153680486116416	NaN	NaN
2018-06-08	18.5039	942231.9546	3.9986	1.2995	0.7464	109.4436	6.4091	0.8494	NaN	NaN	NaN	0.0007708317274339738	NaN	NaN
2018-06-11	18.4585	939921.8397	3.9888	1.3018	0.7479	109.9406	6.4053	0.8473	NaN	NaN	NaN	0.0010013094046059656	NaN	NaN
2018-06-12	18.5598	945082.7346	4.0107	1.3009	0.748	110.3071	6.4045	0.848	NaN	NaN	NaN	-0.0006925207756232066	NaN	NaN
2018-06-25	17.584	895390.6895	3.7999	1.3284	0.7525	109.5812	6.5357	0.8551	NaN	NaN	NaN	-0.0003939489442168487	NaN	NaN
2018-06-26	17.8021	906498.9013	3.847	1.3322	0.7553	109.6213	6.5755	0.8565	NaN	NaN	NaN	-0.006620950579333207	NaN	NaN
2018-06-27	17.7761	905171.8141	3.8414	1.3295	0.7591	110.2617	6.5986	0.863	NaN	NaN	NaN	-0.004522732682694652	NaN	NaN
2018-06-28	17.9054	911758.099	3.8693	1.3294	0.7642	110.1873	6.6242	0.8634	NaN	NaN	NaN	-0.002391200382592107	NaN	NaN
2018-07-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	251.323
2018-07-06	17.0417	910323.1085	3.7437	1.3133	0.7557	110.5851	6.6476	0.8519	NaN	NaN	NaN	-7.964954201511443e-05	NaN	NaN
2018-07-11	17.0335	909887.246	3.7419	1.3141	0.754	111.2314	6.6774	0.8531	NaN	NaN	NaN	-0.002073365231259894	NaN	NaN
2018-07-24	17.4977	932175.718	3.8439	1.315	0.7618	111.1054	6.7966	0.8559	NaN	NaN	NaN	0.0027755102040816215	NaN	NaN
2018-07-27	17.3146	922419.2675	3.8036	1.3069	0.7641	111.1828	6.8348	0.8576	NaN	NaN	NaN	-0.003500773426687309	NaN	NaN
2018-08-01	18.2684	973230.089	4.0131	1.3022	0.7613	111.8417	6.7988	0.8572	NaN	NaN	NaN	-0.0016380016380016515	NaN	251.749
2018-08-15	19.0607	1015443.6422	4.1872	1.3102	0.7873	111.0061	6.9162	0.8825	NaN	NaN	NaN	-0.01253132832080206	NaN	NaN
2018-08-20	19.534	1040655.856	4.2912	1.3071	0.7835	110.5517	6.8609	0.8743	NaN	NaN	NaN	0.005091649694501044	NaN	NaN
2018-09-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	252.239
2018-09-03	NaN	NaN	NaN	1.3072	0.7766	111.1465	6.8239	NaN	NaN	NaN	NaN	-0.001995841995842018	NaN	NaN
2018-09-05	20.5685	1095765.3116	4.5184	1.3178	0.7799	111.5265	6.832	0.8606	NaN	NaN	NaN	0.004870266185238004	NaN	NaN
2018-09-07	20.0635	1068862.6238	4.4075	1.3119	0.7686	110.8394	6.8425	0.8641	NaN	NaN	NaN	-0.005227348157982092	NaN	NaN
2018-09-17	19.7534	1052344.2769	4.3394	1.3018	0.7615	112.0641	6.8665	0.8557	NaN	NaN	NaN	-8.319467554074311e-05	NaN	NaN
2021-01-07	35.3838	2202501.592	7.7234	1.2709	0.7347	103.5598	6.4673	0.8153	NaN	NaN	NaN	-0.006159420289855166	NaN	NaN
2021-01-12	34.8108	2166836.2744	7.5984	1.2754	0.7355	104.2184	6.4613	0.8218	NaN	NaN	NaN	-0.003247983543550048	NaN	NaN
2021-01-14	34.8405	2168686.8333	7.6048	1.2686	0.7336	104.0993	6.4673	0.8226	NaN	NaN	NaN	-0.009198988649201212	NaN	NaN
2021-01-19	34.5486	2146022.3117	7.5411	1.2725	0.7344	103.9894	6.4796	0.8247	NaN	NaN	NaN	0.0008728383612459645	NaN	NaN
2021-01-29	35.6649	2215357.1482	7.7848	1.2788	0.7283	104.6885	6.431	0.8241	NaN	NaN	NaN	0.005448562334789742	NaN	NaN
2021-01-31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.0	197546.0	99.2645	NaN	0.12636612021857907	NaN
2021-02-01	36.2541	2251955.1974	7.9134	1.2805	0.7299	104.9073	6.4667	0.8285	NaN	NaN	NaN	-0.00042923060414201686	NaN	263.346
2021-02-08	37.0027	2298458.2234	8.0768	1.2776	0.7304	105.5884	6.4547	0.8302	NaN	NaN	NaN	0.017914586799778087	NaN	NaN
2021-02-23	34.0162	2112949.7626	7.4249	1.2615	0.7108	105.3941	6.4651	0.8236	NaN	NaN	NaN	-0.004315352697095376	NaN	NaN
2021-03-08	31.4486	1953462.8506	6.8645	1.2671	0.7225	108.6297	6.5267	0.8439	NaN	NaN	NaN	-0.005423568944172619	NaN	NaN
2021-03-09	32.7257	2032786.6042	7.1432	1.2603	0.7206	108.8784	6.514	0.8414	NaN	NaN	NaN	0.01766344615019877	NaN	NaN
2021-03-17	33.7189	2094482.857	7.36	1.2473	0.7195	109.1963	6.5033	0.84	NaN	NaN	NaN	-0.0030547550432276083	NaN	NaN
2021-03-26	32.7595	2034885.1162	7.1506	1.2573	0.7257	109.7776	6.5407	0.8476	NaN	NaN	NaN	-0.0031658320382201843	NaN	NaN
2021-04-06	28.2982	2105978.554	6.6632	1.2563	0.7226	110.2861	6.5518	0.8437	NaN	NaN	NaN	0.01077573721105396	NaN	NaN
2021-04-09	29.8195	2219195.1335	7.0214	1.2576	0.729	109.7073	6.5557	0.8406	NaN	NaN	NaN	-0.008145827399601235	NaN	NaN
2021-04-13	30.1413	2243139.9812	7.0972	1.2614	0.7288	109.4738	6.5488	0.8376	NaN	NaN	NaN	0.00871371689076117	NaN	NaN
2021-04-23	30.1166	2241482.5959	7.0914	1.2483	0.7202	107.7242	6.491	0.8286	NaN	NaN	NaN	-0.0033560800984450134	NaN	NaN
2021-04-26	30.2063	2248157.6483	7.1125	1.2437	0.7197	108.0182	6.4856	0.8276	NaN	NaN	NaN	-0.004714333819732741	NaN	NaN
2021-05-03	29.7175	2211778.6127	6.9974	1.2294	0.721	109.5151	6.4735	0.8293	NaN	NaN	NaN	0.0	NaN	NaN
2021-05-07	29.1951	2172896.4325	6.8744	1.2181	0.7199	109.2628	6.4524	0.822	NaN	NaN	NaN	0.01290536068828585	NaN	NaN
2021-05-12	27.5269	2048740.4579	6.4816	1.2084	0.708	108.7803	6.4409	0.8282	NaN	NaN	NaN	0.0008747471434038534	NaN	NaN
2021-05-21	28.1233	2093129.5563	6.622	1.2045	0.7045	108.8037	6.432	0.8212	NaN	NaN	NaN	-0.001277751157961915	NaN	NaN
2021-05-27	28.0897	2090626.4117	6.6141	1.2089	0.7056	109.3786	6.3788	0.8201	NaN	NaN	NaN	-0.004368880934835229	NaN	NaN
2021-06-01	27.8655	2073938.7807	6.5613	1.2031	0.7058	109.6524	6.3839	0.8169	NaN	NaN	NaN	-0.0003157894736841582	NaN	270.955
2021-06-03	27.6996	2061589.9337	6.5222	1.207	0.7053	109.7973	6.3929	0.8249	NaN	NaN	NaN	-0.019024595333193228	NaN	NaN
2021-06-07	28.2287	2100972.7429	6.6468	1.2071	0.7057	109.3406	6.3966	0.8197	NaN	NaN	NaN	-0.0011636517507668254	NaN	NaN
2021-06-17	29.5493	2199262.8895	6.9578	1.233	0.7165	110.6559	6.4402	0.8396	NaN	NaN	NaN	-0.04412080825451414	NaN	NaN
2021-06-30	26.8023	2267638.7763	6.7149	1.2388	0.722	110.5941	6.4576	0.844	85.5	212326.0	100.1923	0.0043862147536315454	0.09203821656050959	NaN
2021-07-01	26.863	2272771.4283	6.7301	1.2368	0.7239	111.4271	6.466	0.8434	NaN	NaN	NaN	0.010378856624319477	NaN	272.184
2021-07-07	28.2916	2393637.1049	7.088	1.2432	0.7227	110.6077	6.4642	0.8472	NaN	NaN	NaN	-0.0028730869108790635	NaN	NaN
2021-07-08	28.0313	2371616.3721	7.0228	1.2581	0.7276	109.7398	6.4903	0.8446	NaN	NaN	NaN	0.0016623261483903473	NaN	NaN
2021-07-13	28.501	2411353.0329	7.1404	1.2481	0.722	110.2246	6.4672	0.8465	NaN	NaN	NaN	0.011995090381611284	NaN	NaN
2021-08-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	273.092
2021-08-09	28.589	2414891.9509	7.1625	1.2539	0.7206	110.1097	6.4782	0.8511	NaN	NaN	NaN	-0.0136139315899938	NaN	NaN
2021-08-11	28.544	2411090.0128	7.1512	1.2525	0.7228	110.6673	6.4854	0.852	NaN	NaN	NaN	0.011721016595102496	NaN	NaN
2021-08-18	28.6419	2419355.0958	7.1757	1.2619	0.7266	109.7586	6.4809	0.8546	NaN	NaN	NaN	-0.0033528918692372622	NaN	NaN
2021-08-20	29.0	2449605.2995	7.2654	1.2911	0.7347	109.6478	6.4994	0.8554	NaN	NaN	NaN	-0.0016834072162056346	NaN	NaN
2021-08-23	29.2975	2474731.1519	7.34	1.2725	0.7308	110.1041	6.4849	0.8524	NaN	NaN	NaN	0.01287167669046152	NaN	NaN
2018-09-18	19.786	1054083.0502	4.3465	1.3026	0.7606	112.1741	6.8665	0.8552	NaN	NaN	NaN	-0.0014144271570014633	NaN	NaN
2018-09-20	19.9483	1062728.6178	4.3822	1.2893	0.7527	112.1421	6.845	0.8515	NaN	NaN	NaN	0.004238344552480733	NaN	NaN
2018-09-27	20.3944	1086491.8537	4.4802	1.307	0.76	112.8812	6.8805	0.8569	NaN	NaN	NaN	-0.007452063970526557	NaN	NaN
2018-09-28	20.466	1090307.4952	4.4959	1.3013	0.7665	113.3639	6.8817	0.8604	NaN	NaN	NaN	0.001602834486249316	NaN	NaN
2018-10-04	19.2072	1084089.2581	4.2922	1.2867	0.7701	114.1628	6.8689	0.869	NaN	NaN	NaN	0.0019147519147517666	NaN	NaN
2018-10-08	18.8517	1064023.2172	4.2127	1.2994	0.7668	113.356	6.9265	NaN	NaN	NaN	NaN	-0.01395580661239404	NaN	NaN
2018-10-11	18.0666	1019706.7477	4.0373	1.3047	0.7559	112.311	6.9099	0.8647	NaN	NaN	NaN	0.014302540804307595	NaN	NaN
2018-10-15	18.3117	1033543.757	4.092	1.3026	0.7603	111.847	6.9195	0.8625	NaN	NaN	NaN	0.008362026561731462	NaN	NaN
2018-10-18	18.1988	1027172.0757	4.0668	1.3046	0.7635	112.5076	6.9392	0.87	NaN	NaN	NaN	-0.004962981043039494	NaN	NaN
2018-10-23	18.7641	1059078.0318	4.1931	1.3109	0.7676	112.1798	6.9361	0.8711	NaN	NaN	NaN	0.01120837764869509	NaN	NaN
2018-10-31	18.4381	1038577.8063	4.1203	1.3126	0.7852	113.2267	6.9743	0.8825	98.6	214322.0	103.9874	-0.00848702464501394	0.02581051306263782	NaN
2018-11-01	18.7211	1054522.3436	4.1835	1.3082	0.7739	112.8061	6.9381	0.8775	NaN	NaN	NaN	0.01333333333333342	NaN	252.657
2018-11-06	17.1668	966969.7505	3.8362	1.3122	0.764	113.1519	6.9142	0.8763	NaN	NaN	NaN	-0.0005680434959020042	NaN	NaN
2018-11-09	17.2258	970291.5291	3.8494	1.3193	0.7673	113.9256	6.9498	0.883	NaN	NaN	NaN	-0.010455807874530265	NaN	NaN
2018-11-13	16.1946	912207.8575	3.6189	1.3221	0.7721	113.9508	6.958	0.8859	NaN	NaN	NaN	-0.0029031187790311552	NaN	NaN
2018-11-19	15.658	881979.6723	3.499	1.3175	0.7796	112.7943	6.944	0.8735	NaN	NaN	NaN	-0.0006544502617802372	NaN	NaN
2018-11-20	14.9099	839840.538	3.3318	1.3196	0.7785	112.3719	6.9433	0.8779	NaN	NaN	NaN	0.0011460379829733025	NaN	NaN
2018-12-24	12.3698	696766.7883	2.7642	1.3592	0.7893	110.8608	6.9013	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2018-12-25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2019-01-02	12.9868	746930.4898	2.9602	1.3641	0.7911	109.0462	6.8584	0.8805	NaN	NaN	NaN	0.003049257232212721	NaN	NaN
2019-01-09	12.6077	725126.0979	2.8738	1.3245	0.7849	108.8608	6.829	0.8678	NaN	NaN	NaN	0.0016323357947920503	NaN	NaN
2019-01-11	12.5238	720301.6989	2.8547	1.322	0.7805	108.3066	6.7564	0.8712	NaN	NaN	NaN	-0.0022447557860516554	NaN	NaN
2019-01-14	12.3355	709470.45	2.8118	1.3278	0.7784	108.0753	6.7668	NaN	NaN	NaN	NaN	0.0029480217222652705	NaN	NaN
2019-01-17	12.8174	737187.0956	2.9216	1.3297	0.7745	108.7662	6.7714	0.8783	NaN	NaN	NaN	-0.0012381026077535884	NaN	NaN
2019-01-21	NaN	NaN	NaN	1.3305	0.7772	109.6638	6.7979	NaN	NaN	NaN	NaN	-0.003581996573742474	NaN	NaN
2019-01-22	12.6069	722852.424	2.8736	1.3324	0.7751	109.4328	6.8081	0.8804	NaN	NaN	NaN	0.0019537355423568936	NaN	NaN
2019-01-29	12.7204	729359.5104	2.8995	1.3257	0.7594	109.4642	6.735	0.8753	NaN	NaN	NaN	0.004146828444171247	NaN	NaN
2019-02-05	14.324	821307.4704	3.265	1.3128	0.7687	109.9448	6.7354	0.8767	NaN	NaN	NaN	0.001524157902758727	NaN	NaN
2019-02-21	14.0674	806595.7968	3.2066	1.3168	0.7645	110.7099	6.7179	0.882	NaN	NaN	NaN	-0.009301979461229348	NaN	NaN
2019-02-25	14.3281	821543.2344	3.266	1.3143	0.7647	110.7442	6.6889	0.8814	NaN	NaN	NaN	0.0015047776690992887	NaN	NaN
2019-03-05	14.435	827673.0984	3.2903	1.3343	0.7623	111.9251	6.7031	0.885	NaN	NaN	NaN	-0.0012447487163529392	NaN	NaN
2019-03-08	14.2196	815319.0648	3.2412	1.3455	0.7655	111.1388	6.7235	0.8894	NaN	NaN	NaN	0.008947327472185407	NaN	NaN
2019-03-20	15.4737	887227.0848	3.5271	1.3321	0.7599	111.529	6.6949	0.8809	NaN	NaN	NaN	-0.003058805536438003	NaN	NaN
2019-03-26	15.361	880767.1512	3.5014	1.3402	0.7557	110.4597	6.7149	0.8865	NaN	NaN	NaN	-0.0025007578053954926	NaN	NaN
2019-04-04	16.4584	901599.406	3.6429	1.3359	0.7614	111.427	6.7166	0.8916	NaN	NaN	NaN	-0.0056567222006973505	NaN	NaN
2019-04-08	16.8293	921917.5284	3.725	1.3375	0.7663	111.4707	6.7189	0.8879	NaN	NaN	NaN	0.008925106713232545	NaN	NaN
2019-04-11	16.7325	916619.1518	3.7036	1.3376	0.765	111.2393	6.718	0.8879	NaN	NaN	NaN	-0.005132133282267359	NaN	NaN
2019-04-17	17.0841	935877.5989	3.7814	1.3335	0.7662	111.9458	6.6891	0.8852	NaN	NaN	NaN	-0.00039172673143217374	NaN	NaN
2019-04-18	17.1455	939240.9162	3.795	1.3391	0.7686	111.8756	6.7062	0.8896	NaN	NaN	NaN	-0.00015675209655929834	NaN	NaN
2019-04-19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8892	NaN	NaN	NaN	0.0	NaN	NaN
2019-04-29	17.2086	941425.9558	3.809	1.3478	0.7743	111.7848	6.7325	0.8956	NaN	NaN	NaN	-0.0036598660644759917	NaN	NaN
2019-05-01	17.7056	968618.309	3.919	NaN	NaN	NaN	NaN	0.8892	NaN	NaN	NaN	0.0011697730640256587	NaN	255.325
2019-05-02	17.5904	962314.8362	3.8935	1.3436	0.7664	111.4966	6.7346	0.8941	NaN	NaN	NaN	-0.009970400373889965	NaN	NaN
2019-05-03	17.8091	974277.6312	3.9419	1.3464	0.769	111.5195	6.7346	0.894	NaN	NaN	NaN	0.005979543666404297	NaN	NaN
2019-05-15	16.0572	878437.239	3.5541	1.348	0.7764	109.3088	6.8787	0.8922	NaN	NaN	NaN	0.0005391250770176992	NaN	NaN
2019-05-20	15.3987	842410.8218	3.4084	1.3432	0.7846	109.8505	6.9157	0.8953	NaN	NaN	NaN	-0.0030449718925670277	NaN	NaN
2019-05-22	15.3726	840984.4885	3.4026	1.3385	0.7903	110.3482	6.9025	0.8964	NaN	NaN	NaN	0.002045311516676973	NaN	NaN
2019-05-29	14.9184	816138.6835	3.3021	1.3504	0.7908	109.2775	6.9094	0.898	NaN	NaN	NaN	0.002659782523664278	NaN	NaN
2019-06-06	15.5778	852211.1115	3.448	1.34	0.7861	108.1307	6.9128	0.8854	NaN	NaN	NaN	0.0002996030259905247	NaN	NaN
2019-06-20	16.7754	917730.4195	3.7131	1.3165	0.7885	107.6413	6.8543	0.8862	NaN	NaN	NaN	0.02633732609180872	NaN	NaN
2019-06-21	16.7183	914601.6885	3.7005	1.3192	0.7903	107.4938	6.8745	0.8828	NaN	NaN	NaN	0.012830735773831092	NaN	NaN
2019-06-25	16.4483	899832.2378	3.6407	1.3173	0.7858	107.104	6.8798	0.8783	NaN	NaN	NaN	0.01828270612506233	NaN	NaN
2019-06-27	16.799	919018.7205	3.7183	1.3129	0.7865	107.8628	6.8777	0.8793	NaN	NaN	NaN	-0.0010683760683760646	NaN	NaN
2019-06-28	16.6459	910644.764	3.6845	1.3087	0.7878	107.7329	6.8704	0.8792	NaN	NaN	NaN	0.004634581105169344	NaN	NaN
2019-06-30	16.873	NaN	3.6146	NaN	NaN	NaN	NaN	NaN	98.2	210575.0	102.384	NaN	-0.09023941068139951	NaN
2019-07-01	17.1824	913302.6623	3.6809	1.3099	0.7905	108.3179	6.8424	0.8844	NaN	NaN	NaN	-0.013413768630234246	NaN	255.9
2019-07-02	17.283	918649.7084	3.7024	1.3113	0.7915	108.2736	6.876	0.8849	NaN	NaN	NaN	0.0007193727069993994	NaN	NaN
2019-07-03	17.4263	926262.452	3.7331	1.31	0.7947	107.6862	6.8806	0.8869	NaN	NaN	NaN	0.01610236503486462	NaN	NaN
2019-07-04	NaN	NaN	NaN	1.3066	0.7949	107.7693	6.8716	NaN	NaN	NaN	NaN	0.000990449239476554	NaN	NaN
2019-07-09	17.156	911897.9298	3.6752	1.3124	0.803	108.8175	6.8858	0.8921	NaN	NaN	NaN	-0.006070994928933593	NaN	NaN
2019-07-15	17.4945	929887.568	3.7477	1.303	0.7975	107.9244	6.8759	0.8881	NaN	NaN	NaN	0.0034100596760444635	NaN	NaN
2019-07-16	17.4339	926670.2775	3.7348	1.3047	0.8042	107.9301	6.8776	0.8919	NaN	NaN	NaN	-0.0017700368167657965	NaN	NaN
2019-07-18	17.5328	931926.6957	3.7559	1.3062	0.8011	107.7835	6.8802	0.8906	NaN	NaN	NaN	0.005034032898468377	NaN	NaN
2019-07-23	17.8039	943785.5512	3.814	1.3149	0.804	108.1357	6.8787	0.8964	NaN	NaN	NaN	-0.0015408320493066618	NaN	NaN
2019-07-30	17.7988	943514.4004	3.8129	1.3171	0.8217	108.4813	6.8819	0.897	NaN	NaN	NaN	0.004791769431329751	NaN	NaN
2019-08-08	17.3427	919336.7874	3.7152	1.3289	0.823	105.9948	7.0466	0.8921	NaN	NaN	NaN	-0.006838855321691706	NaN	NaN
2019-08-15	17.1986	911699.3732	3.6844	1.331	0.8239	106.1614	7.037	0.9004	NaN	NaN	NaN	0.00158593801625595	NaN	NaN
2019-08-19	17.9327	950609.513	3.8416	1.3266	0.8248	106.5838	7.0506	0.9012	NaN	NaN	NaN	-0.012340790602521023	NaN	NaN
2019-08-21	18.1279	960958.4352	3.8834	1.3293	0.8244	106.4841	7.0639	0.9011	NaN	NaN	NaN	-0.0008640170144889048	NaN	NaN
2019-08-27	17.4049	922635.7888	3.7285	1.3229	0.8144	105.7547	7.1613	0.9014	NaN	NaN	NaN	0.01941747572815533	NaN	NaN
2019-09-09	18.2583	967872.7806	3.9114	1.3156	0.8092	106.9609	7.125	0.9045	NaN	NaN	NaN	-0.009516308984708233	NaN	NaN
2019-09-11	19.0614	1010443.4562	4.0834	1.3149	0.8101	107.707	7.1171	0.909	NaN	NaN	NaN	-0.0050724154041246194	NaN	NaN
2019-09-13	18.6488	988570.625	3.995	1.3215	0.8029	107.9939	7.0826	0.903	NaN	NaN	NaN	-0.007985744456177502	NaN	NaN
2019-09-20	18.5618	983961.0614	3.9764	1.3269	0.7999	107.9873	7.0904	0.9088	NaN	NaN	NaN	0.000799626840807699	NaN	NaN
2019-09-25	18.8431	998874.3554	4.0366	1.3276	0.8074	107.4486	7.1243	0.9133	NaN	NaN	NaN	0.005326494377589253	NaN	NaN
2019-10-01	18.9527	997906.3732	4.0131	1.3274	0.8163	108.2767	7.1484	0.9147	NaN	NaN	NaN	-0.007944522991988112	NaN	257.305
2019-10-11	19.9333	1049536.7756	4.2207	1.3293	0.7925	108.4397	7.1011	0.9059	NaN	NaN	NaN	-0.010436178753010394	NaN	NaN
2019-10-22	20.2498	1066205.8694	4.2877	1.3101	0.7733	108.5984	7.0795	0.8978	NaN	NaN	NaN	-0.004223369310182967	NaN	NaN
2019-10-29	20.5308	1081001.9418	4.3472	1.3056	0.7781	108.95	7.0655	0.8995	NaN	NaN	NaN	-0.0037523452157599557	NaN	NaN
2019-11-06	21.708	1142985.4886	4.5965	1.3164	0.7758	108.9991	6.9977	0.9029	NaN	NaN	NaN	-0.0019476158495634888	NaN	NaN
2019-11-08	21.9527	1155870.9571	4.6483	1.3196	0.7808	109.4073	6.9889	0.9075	NaN	NaN	NaN	-0.013541736845651076	NaN	NaN
2019-11-22	22.0911	1163157.9117	4.6776	1.3275	0.7775	108.5458	7.0387	0.9067	NaN	NaN	NaN	-0.0017722036670982932	NaN	NaN
2019-11-27	22.6025	1190084.0976	4.7859	1.3266	0.7762	109.1652	7.0263	0.9089	NaN	NaN	NaN	-0.0002062280882655365	NaN	NaN
2019-11-30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.8	209739.0	101.9876	NaN	0.034249153180278435	NaN
2019-12-03	21.8945	1152805.1042	4.636	1.332	0.7696	108.7436	7.0581	0.9018	NaN	NaN	NaN	0.011018341089515493	NaN	NaN
2019-12-04	22.0878	1162980.1811	4.6769	1.3272	0.7636	108.6996	7.0525	0.9029	NaN	NaN	NaN	-0.0014892032762472418	NaN	NaN
2019-12-05	22.4118	1180042.3187	4.7455	1.3169	0.7614	108.7885	7.0421	0.9006	NaN	NaN	NaN	0.0006101281269066394	NaN	NaN
2019-12-17	23.6633	1245935.9387	5.0105	1.3161	0.7593	109.5771	6.9961	0.897	NaN	NaN	NaN	-0.0014209351106300172	NaN	NaN
2019-12-19	23.6304	1244203.0653	5.0035	1.3122	0.7653	109.499	7.0101	0.8986	NaN	NaN	NaN	0.0017637880740792866	NaN	NaN
2019-12-23	23.9662	1261887.26	5.0746	1.3162	0.7739	109.4176	7.0115	0.9016	NaN	NaN	NaN	0.0020960108181202752	NaN	NaN
2019-12-30	24.6008	1278303.2477	5.209	1.3067	0.7615	109.2055	6.9868	0.8915	NaN	NaN	NaN	0.0021832616606021205	NaN	NaN
2020-01-06	23.6622	1314331.2946	5.1175	1.2976	0.7613	108.1115	6.9724	0.8939	NaN	NaN	NaN	0.01568956611570238	NaN	NaN
2020-01-14	24.6788	1370797.5624	5.3373	1.3071	0.7703	110.0495	6.8858	0.8985	NaN	NaN	NaN	-0.0030969739983225386	NaN	NaN
2020-02-07	25.2589	1400284.8644	5.4628	1.3314	0.7724	109.8642	6.9934	0.9132	NaN	NaN	NaN	0.006012921384251246	NaN	NaN
2020-02-12	25.8248	1431657.056	5.5852	1.3256	0.7702	109.978	6.9702	0.918	NaN	NaN	NaN	-0.004329831263928607	NaN	NaN
2020-02-13	25.6409	1421462.1876	5.5454	1.3257	0.7672	109.6991	6.9835	0.9218	NaN	NaN	NaN	0.007290400972053357	NaN	NaN
2020-02-18	25.1776	1395778.12	5.4452	1.3263	0.7672	109.7448	7.0018	0.9246	NaN	NaN	NaN	0.005756578947368585	NaN	NaN
2020-02-21	24.708	1369744.014	5.3436	1.3258	0.7732	111.9896	7.0313	0.9212	NaN	NaN	NaN	0.015009264978381731	NaN	NaN
2020-03-03	22.835	1265913.8736	4.9386	1.3364	0.7827	107.7359	6.9778	0.8949	NaN	NaN	NaN	0.009876851909732975	NaN	NaN
